"Blooket
Import Template",,,,,,,,,
695,"Expand (FOIL) the expression:

(x+8)(x-2)",x^2 + 10x - 16,x^2 - 10x - 16,x^2 + 6x - 16,x^2 + 16x + 6,60,3,,
696,"Expand (FOIL) the expression:

(x+7)(x+9)",x^2 + 17x + 63,x^2 + 16x + 63,x^2 - 2x - 63,x^2 - 63,60,2,,
697,"Expand (FOIL) the expression:

(x-3)(x+2)",x^2 - 2x - 6,x^2 - x - 6,x^2 - x - 8,x^2 - 5x + 6,60,2,,
698,"Expand (FOIL) the expression:

(x+2)(x-8)",x^2 + 6x + 16,x^2 + 16x - 6,x^2 - 10x + 16,x^2 - 6x - 16,60,4,,
699,"Expand (FOIL) the expression:

(x+8)(x-2)",x^2 + 6x - 16,x^2 - 10x - 16,x^2 + 4x - 16,x^2 + 16x - 6,60,1,,
700,"Expand (FOIL) the expression:

(x-1)(x-8)",x^2 + 7x + 8,x^2 + 8,x^2 + 8x - 9,x^2 - 9x + 8,60,4,,
701,"Expand (FOIL) the expression:

(x-8)(x-11)",x^2 + 19x - 88,x^2 + 19x + 88,x^2 - 19x + 88,x^2 + 88x - 19,60,3,,
702,"Expand (FOIL) the expression:

(x+9)(x+6)",x^2 + 15x + 63,x^2 - 54,x^2 + 15x + 45,x^2 + 15x + 54,60,4,,
703,"Expand (FOIL) the expression:

(x+5)(x+12)",x^2 - 17x - 60,x^2 + 17x + 72,x^2 + 17x + 60,x^2 + 60x - 17,60,3,,
704,"Expand (FOIL) the expression:

(x-6)(x-6)",x^2 - 36x + 12,x^2 - 36x - 12,x^2 - 12x + 36,x^2 - 11x + 36,60,3,,
705,"Expand (FOIL) the expression:

(x-3)(x-9)",x^2 + 27,x^2 - 12x - 27,x^2 - 12x + 27,x^2 - 12x + 24,60,3,,
706,"Expand (FOIL) the expression:

(x+3)(x+11)",x^2 - 33x + 14,x^2 + 33,x^2 + 14x + 33,x^2 - 33,60,3,,
707,"Expand (FOIL) the expression:

(x-10)(x-4)",x^2 - 14x + 40,x^2 + 40,x^2 + 40x + 14,x^2 - 14x + 50,60,1,,
708,"Expand (FOIL) the expression:

(x+9)(x+4)",x^2 - 5x - 36,x^2 - 13x + 36,x^2 + 13x + 36,x^2 + 5x - 36,60,3,,
709,"Expand (FOIL) the expression:

(x-9)(x+3)",x^2 + 6x - 27,x^2 - 6x + 27,x^2 + 27x - 6,x^2 - 6x - 27,60,4,,
710,"Expand (FOIL) the expression:

(x+12)(x-9)",x^2 + 3x + 108,x^2 + 2x - 108,x^2 - 21x - 108,x^2 + 3x - 108,60,4,,
711,"Expand (FOIL) the expression:

(x+4)(x-4)",x^2 + 8x + 16,x^2 - 16,x^2 - 8x + 16,x^2 - 12,60,2,,
712,"Expand (FOIL) the expression:

(x-9)(x-9)",x^2 - 19x + 81,x^2 - 20x + 81,x^2 - 18x + 81,x^2 - 81x + 18,60,3,,
713,"Expand (FOIL) the expression:

(x+5)(x-7)",x^2 + 35,x^2 - 2x - 35,x^2 - 35,x^2 - 3x - 35,60,2,,
714,"Expand (FOIL) the expression:

(x+2)(x+10)",x^2 + 10x + 20,x^2 + 20x - 12,x^2 + 12x + 20,x^2 - 20x + 12,60,3,,
715,"Expand (FOIL) the expression:

(x+1)(x-11)",x^2 - 10x - 11,x^2 + 11,x^2 - 11x + 10,x^2 + 10x - 11,60,1,,
716,"Expand (FOIL) the expression:

(x+1)(x-7)",x^2 + 7,x^2 - 6x - 7,x^2 - 7x + 6,x^2 - 7x - 7,60,2,,
717,"Expand (FOIL) the expression:

(x+9)(x+4)",x^2 + 15x + 36,x^2 - 5x + 36,x^2 + 36x + 13,x^2 + 13x + 36,60,4,,
718,"Expand (FOIL) the expression:

(x-1)(x-8)",x^2 - 8x - 9,x^2 - 7x + 8,x^2 - 8x + 8,x^2 - 9x + 8,60,4,,
719,"Expand (FOIL) the expression:

(x-7)(x+6)",x^2 - 3x - 42,x^2 - 42x + 1,x^2 - x - 42,x^2 - 2x - 42,60,3,,
720,"Expand (FOIL) the expression:

(x-10)(x+3)",x^2 - 7x - 30,x^2 - 13x - 30,x^2 - 7x + 30,x^2 + 13x + 30,60,1,,
721,"Expand (FOIL) the expression:

(x+12)(x-1)",x^2 + 13x - 12,x^2 + 11x,x^2 - 13x - 12,x^2 + 11x - 12,60,4,,
722,"Expand (FOIL) the expression:

(x+11)(x-11)",x^2 - 22x + 121,x^2 - 121,x^2 - x - 121,x^2 - 22x - 121,60,2,,
723,"Expand (FOIL) the expression:

(x-7)(x+8)",x^2 + 56,x^2 + 3x - 56,x^2 + x - 63,x^2 + x - 56,60,4,,
724,"Expand (FOIL) the expression:

(x+8)(x-9)",x^2 + 72x - 1,x^2 - x - 72,x^2 - 2x - 72,x^2 + 72,60,2,,
725,"Expand (FOIL) the expression:

(x+1)(x-6)",x^2 - 6x - 6,x^2 - 5x + 6,x^2 - 5x - 6,x^2 + 7x - 6,60,3,,
726,"Expand (FOIL) the expression:

(x-1)(x+4)",x^2 + 3x - 4,x^2 - 3x - 4,x^2 - 4x - 3,x^2 + x - 4,60,1,,
727,"Expand (FOIL) the expression:

(x+9)(x-9)",x^2 - 81,x^2 + 18x - 81,x^2 + 81,x^2 - 72,60,1,,
728,"Expand (FOIL) the expression:

(x-8)(x-3)",x^2 - 9x + 24,x^2 + 24x - 11,x^2 - 24x - 11,x^2 - 11x + 24,60,4,,
729,"Expand (FOIL) the expression:

(x+11)(x+1)",x^2 + 12x + 22,x^2 + 14x + 11,x^2 + 12x + 11,x^2 - 12x - 11,60,3,,
730,"Expand (FOIL) the expression:

(x+4)(x-2)",x^2 + 6x + 8,x^2 + 2x - 8,x^2 - 6x + 8,x^2 + 2x - 12,60,2,,
731,"Expand (FOIL) the expression:

(x+8)(x+1)",x^2 + 8,x^2 - 9x - 8,x^2 + 9x + 8,x^2 + 8x + 8,60,3,,
732,"Expand (FOIL) the expression:

(x-1)(x-3)",x^2 - 4x + 3,x^2 + 4x - 3,x^2 - 4x + 4,x^2 - 4x + 6,60,1,,
733,"Expand (FOIL) the expression:

(x+12)(x+3)",x^2 + 15x + 33,x^2 + 13x + 36,x^2 + 15x + 36,x^2 - 36x + 15,60,3,,
734,"Expand (FOIL) the expression:

(x-12)(x-7)",x^2 - 84x + 19,x^2 - 19x + 84,x^2 + 5x + 84,x^2 + 84x - 19,60,2,,
735,"Expand (FOIL) the expression:

(x+9)(x+11)",x^2 + 20x + 99,x^2 + 99,x^2 - 2x - 99,x^2 + 20x + 108,60,1,,
736,"Expand (FOIL) the expression:

(x-11)(x+1)",x^2 - 11x - 10,x^2 - 11,x^2 + 12x + 11,x^2 - 10x - 11,60,4,,
737,"Expand (FOIL) the expression:

(x-3)(x+10)",x^2 + 7x - 30,x^2 + 30x + 7,x^2 - 30,x^2 - 7x + 30,60,1,,
738,"Expand (FOIL) the expression:

(x-3)(x+9)",x^2 + 6x - 27,x^2 + 6x - 36,x^2 + 6x - 30,x^2 - 27,60,1,,
739,"Expand (FOIL) the expression:

(x-11)(x-4)",x^2 - 44x + 15,x^2 - 44,x^2 - 15x + 44,x^2 - 7x - 44,60,3,,
740,"Expand (FOIL) the expression:

(x+10)(x+9)",x^2 + x + 90,x^2 + 19x + 81,x^2 + 19x + 90,x^2 - x + 90,60,3,,
741,"Expand (FOIL) the expression:

(x+6)(x+12)",x^2 + 18x + 72,x^2 + 72x + 18,x^2 + 18x + 78,x^2 + 19x + 72,60,1,,
742,"Expand (FOIL) the expression:

(x+12)(x+4)",x^2 + 14x + 48,x^2 + 16x + 48,x^2 - 16x + 48,x^2 + 48x + 16,60,2,,
743,"Expand (FOIL) the expression:

(x+1)(x-1)",x^2 - 2x + 1,x^2 - 1,x^2,x^2 - x - 1,60,2,,
744,"Expand (FOIL) the expression:

(x-5)(x-9)",x^2 - 16x + 45,x^2 - 14x + 45,x^2 - 45x - 14,x^2 - 14x + 50,60,2,,
745,"Expand (FOIL) the expression:

(x-12)(x+11)",x^2 + 132x - 1,x^2 - x - 132,x^2 - 132,x^2 - 132x - 1,60,2,,
746,"Expand (FOIL) the expression:

(x+5)(x-8)",x^2 - 13x + 40,x^2 + 13x + 40,x^2 - 40x + 3,x^2 - 3x - 40,60,4,,
747,"Expand (FOIL) the expression:

(x-8)(x+12)",x^2 + 4x - 96,x^2 + 20x - 96,x^2 + 20x + 96,x^2 + 96,60,1,,
748,"Expand (FOIL) the expression:

(x-5)(x+8)",x^2 + 3x - 40,x^2 + 4x - 40,x^2 + 40x - 3,x^2 + x - 40,60,1,,
749,"Expand (FOIL) the expression:

(x-11)(x-2)",x^2 - 13x + 22,x^2 + 13x + 22,x^2 - 13x + 11,x^2 - 13x + 24,60,1,,
750,"Expand (FOIL) the expression:

(x+10)(x-10)",x^2 - 100,x^2 - 90,x^2 + x - 100,x^2 - 20x - 100,60,1,,
751,"Expand (FOIL) the expression:

(x-3)(x+7)",x^2 + 3x - 21,x^2 + 4x - 21,x^2 + 21x + 4,x^2 - 4x + 21,60,2,,
752,"Expand (FOIL) the expression:

(x+6)(x-9)",x^2 - 15x + 54,x^2 - 54,x^2 - 3x - 48,x^2 - 3x - 54,60,4,,
753,"Expand (FOIL) the expression:

(x+2)(x-3)",x^2 - x - 6,x^2 - x - 4,x^2 + 5x - 6,x^2 - 5x - 6,60,1,,
754,"Expand (FOIL) the expression:

(x+7)(x+7)",x^2 - 14x - 49,x^2 + 12x + 49,x^2 + 14x + 49,x^2 - 14x + 49,60,3,,
755,"Expand (FOIL) the expression:

(x+6)(x-12)",x^2 - 6x - 72,x^2 + 72,x^2 - 72x + 6,x^2 - 6x - 60,60,1,,
756,"Expand (FOIL) the expression:

(x-8)(x-6)",x^2 + 2x - 48,x^2 - 14x + 48,x^2 + 14x + 48,x^2 + 48,60,2,,
757,"Expand (FOIL) the expression:

(x-3)(x-4)",x^2 - 7x + 12,x^2 - 7x + 15,x^2 - 12,x^2 - x - 12,60,1,,
758,"Expand (FOIL) the expression:

(x-6)(x+6)",x^2 - 42,x^2 - 36,x^2 + 36x,x^2 + x - 36,60,2,,
759,"Expand (FOIL) the expression:

(x+12)(x-7)",x^2 - 5x + 84,x^2 - 84,x^2 + 5x - 84,x^2 + 6x - 84,60,3,,
760,"Expand (FOIL) the expression:

(x-3)(x+12)",x^2 - 36x + 9,x^2 + 8x - 36,x^2 + 9x - 24,x^2 + 9x - 36,60,4,,
761,"Expand (FOIL) the expression:

(x-2)(x+8)",x^2 + 7x - 16,x^2 + 6x - 8,x^2 + 8x - 16,x^2 + 6x - 16,60,4,,
762,"Expand (FOIL) the expression:

(x+7)(x-12)",x^2 + 19x + 84,x^2 + 5x + 84,x^2 - 5x - 77,x^2 - 5x - 84,60,4,,
763,"Expand (FOIL) the expression:

(x+9)(x+7)",x^2 - 63x - 16,x^2 - 2x + 63,x^2 + 16x + 63,x^2 - 63x + 16,60,3,,
764,"Expand (FOIL) the expression:

(x-10)(x+1)",x^2 + 9x - 10,x^2 + 10x + 9,x^2 - 9x - 9,x^2 - 9x - 10,60,4,,
765,"Expand (FOIL) the expression:

(x-2)(x-2)",x^2 - 4x + 4,x^2 - 4x + 2,x^2 - 4x - 4,x^2 + 4x - 4,60,1,,
766,"Expand (FOIL) the expression:

(x+12)(x-11)",x^2 + 23x - 132,x^2 - 23x + 132,x^2 + 2x - 132,x^2 + x - 132,60,4,,
767,"Expand (FOIL) the expression:

(x+11)(x+4)",x^2 + 15x + 44,x^2 + 15x - 44,x^2 - 7x + 44,x^2 - 7x - 44,60,1,,
768,"Expand (FOIL) the expression:

(x+6)(x-2)",x^2 - 12x + 4,x^2 + 4x - 12,x^2 + 5x - 12,x^2 + 4x - 18,60,2,,
769,"Expand (FOIL) the expression:

(x+9)(x-4)",x^2 - 36x - 5,x^2 + 5x - 36,x^2 + 4x - 36,x^2 - 5x - 36,60,2,,
770,"Expand (FOIL) the expression:

(x-2)(x-8)",x^2 - 8x + 16,x^2 + 16x + 10,x^2 - 10x + 16,x^2 + 16,60,3,,
771,"Expand (FOIL) the expression:

(x+5)(x+6)",x^2 - 11x + 30,x^2 + 9x + 30,x^2 + 11x + 30,x^2 + 11x + 24,60,3,,
772,"Expand (FOIL) the expression:

(x-10)(x-2)",x^2 + 20,x^2 - 12x + 20,x^2 - 20x - 12,x^2 - 10x + 20,60,2,,
773,"Expand (FOIL) the expression:

(x-3)(x+2)",x^2 + x - 6,x^2 - x + 6,x^2 - x - 6,x^2 + 6x + 1,60,3,,
774,"Expand (FOIL) the expression:

(x+1)(x-9)",x^2 - 8x,x^2 - 8x - 9,x^2 + 9x - 8,x^2 - 7x - 9,60,2,,
775,"Expand (FOIL) the expression:

(x+6)(x+8)",x^2 - 48x + 14,x^2 + 16x + 48,x^2 + 14x + 48,x^2 + 14x + 54,60,3,,
776,"Expand (FOIL) the expression:

(x-8)(x+9)",x^2 - 17x - 72,x^2 + x - 72,x^2 + 72,x^2 + x + 72,60,2,,
777,"Expand (FOIL) the expression:

(x+2)(x+1)",x^2 - 2x - 3,x^2 + 2x + 2,x^2 + 3x + 2,x^2 + 2x + 3,60,3,,
778,"Expand (FOIL) the expression:

(x-2)(x+7)",x^2 + 5x - 14,x^2 - 9x - 14,x^2 - 14x - 5,x^2 - 14x + 5,60,1,,
779,"Expand (FOIL) the expression:

(x+10)(x-12)",x^2 + 120x + 2,x^2 - 2x - 120,x^2 - 2x - 108,x^2 - 2x - 110,60,2,,
780,"Expand (FOIL) the expression:

(x+12)(x+1)",x^2 + 13x + 13,x^2 + 11x - 12,x^2 + 15x + 12,x^2 + 13x + 12,60,4,,
781,"Expand (FOIL) the expression:

(x-9)(x-2)",x^2 - 13x + 18,x^2 - 11x + 18,x^2 - 11x + 9,x^2 + 18x + 11,60,2,,
782,"Expand (FOIL) the expression:

(x-10)(x+6)",x^2 + 16x - 60,x^2 - 4x + 60,x^2 - 4x - 60,x^2 - 60,60,3,,
783,"Expand (FOIL) the expression:

(x+9)(x+8)",x^2 + 15x + 72,x^2 + 17x + 72,x^2 + 19x + 72,x^2 + 17x - 72,60,2,,
784,"Expand (FOIL) the expression:

(x+2)(x+1)",x^2 + 3x + 1,x^2 + 3x + 2,x^2 + 4x + 2,x^2 + 5x + 2,60,2,,
785,"Expand (FOIL) the expression:

(x-12)(x-12)",x^2 + 24x + 144,x^2 - 24x + 144,x^2 - 22x + 144,x^2 + 24x - 144,60,2,,
786,"Expand (FOIL) the expression:

(x-10)(x+10)",x^2 - 100,x^2 + 20x + 100,x^2 - 100x,x^2 - 90,60,1,,
787,"Expand (FOIL) the expression:

(x-5)(x+12)",x^2 - 17x - 60,x^2 + 7x - 60,x^2 - 60,x^2 + 7x + 60,60,2,,
788,"Expand (FOIL) the expression:

(x+12)(x+3)",x^2 + 15x + 24,x^2 - 15x + 36,x^2 + 15x + 36,x^2 + 15x - 36,60,3,,
789,"Expand (FOIL) the expression:

(x+6)(x-3)",x^2 + 3x - 21,x^2 + 3x - 18,x^2 + 18x - 3,x^2 + 3x - 15,60,2,,
790,"Expand (FOIL) the expression:

(x-7)(x+6)",x^2 - 42x - 1,x^2 + x - 42,x^2 - x - 42,x^2 + 42x - 1,60,3,,
791,"Expand (FOIL) the expression:

(x-1)(x-1)",x^2 - 2x + 1,x^2 - x + 2,x^2 + 2x + 1,x^2 + 1,60,1,,
792,"Expand (FOIL) the expression:

(x-11)(x-2)",x^2 - 9x + 22,x^2 - 13x + 20,x^2 + 9x + 22,x^2 - 13x + 22,60,4,,
793,"Expand (FOIL) the expression:

(x-12)(x-9)",x^2 - 21x + 108,x^2 + 21x - 108,x^2 + 3x - 108,x^2 - 3x - 108,60,1,,
794,"Expand (FOIL) the expression:

(x+4)(x+10)",x^2 + 6x - 40,x^2 + 14x + 40,x^2 + 14x + 36,x^2 - 14x + 40,60,2,,
795,"Expand (FOIL) the expression:

(x+10)(x+8)",x^2 + 80x - 18,x^2 - 80x - 18,x^2 - 80,x^2 + 18x + 80,60,4,,
796,"Expand (FOIL) the expression:

(x+5)(x+11)",x^2 + 16x + 66,x^2 + 16x + 55,x^2 + 18x + 55,x^2 + 16x + 50,60,2,,
797,"Expand (FOIL) the expression:

(x-12)(x-7)",x^2 - 19x + 84,x^2 - 84x + 19,x^2 + 84x - 19,x^2 - 84x - 19,60,1,,
798,"Expand (FOIL) the expression:

(x+3)(x+7)",x^2 - 21,x^2 + 4x - 21,x^2 + 10x + 21,x^2 + 10x + 24,60,3,,
799,"Expand (FOIL) the expression:

(x+11)(x+4)",x^2 + 15x + 55,x^2 - 44x - 15,x^2 + 15x + 44,x^2 + 15x + 48,60,3,,
800,"Expand (FOIL) the expression:

(x-11)(x+6)",x^2 - 7x - 66,x^2 - 66,x^2 - 5x - 66,x^2 + 5x - 66,60,3,,
801,"Expand (FOIL) the expression:

(x+5)(x-7)",x^2 - 2x - 30,x^2 - 35,x^2 - 35x + 2,x^2 - 2x - 35,60,4,,
802,"Expand (FOIL) the expression:

(x-2)(x+11)",x^2 - 13x + 22,x^2 + 10x - 22,x^2 - 22x + 9,x^2 + 9x - 22,60,4,,
803,"Expand (FOIL) the expression:

(x+4)(x+8)",x^2 - 32x - 12,x^2 + 12x + 32,x^2 + 12x + 36,x^2 - 32x + 12,60,2,,
804,"Expand (FOIL) the expression:

(x+4)(x-4)",x^2 - 8x + 16,x^2 - x - 16,x^2 - 16,x^2 + 16x,60,3,,
805,"Expand (FOIL) the expression:

(x+4)(x+10)",x^2 + 14x + 50,x^2 - 14x - 40,x^2 + 14x + 40,x^2 + 15x + 40,60,3,,
806,"Expand (FOIL) the expression:

(x-9)(x+6)",x^2 - 3x - 63,x^2 - 15x + 54,x^2 + 54,x^2 - 3x - 54,60,4,,
807,"Expand (FOIL) the expression:

(x-1)(x+11)",x^2 - 12x - 11,x^2 + 10x,x^2 + 10x - 11,x^2 + 9x - 11,60,3,,
808,"Expand (FOIL) the expression:

(x+4)(x+1)",x^2 + 7x + 4,x^2 - 4,x^2 + 4x - 5,x^2 + 5x + 4,60,4,,
809,"Expand (FOIL) the expression:

(x+6)(x-9)",x^2 - x - 54,x^2 - 3x - 63,x^2 - 3x - 54,x^2 - 3x - 48,60,3,,
810,"Expand (FOIL) the expression:

(x-6)(x-4)",x^2 + 10x - 24,x^2 - 2x - 24,x^2 - 10x + 24,x^2 + 2x + 24,60,3,,
811,"Expand (FOIL) the expression:

(x-12)(x+8)",x^2 - 4x - 88,x^2 - 4x - 96,x^2 - 96x - 4,x^2 + 96,60,2,,
812,"Expand (FOIL) the expression:

(x-12)(x-10)",x^2 - 24x + 120,x^2 + 22x + 120,x^2 - 22x + 120,x^2 + 2x + 120,60,3,,
813,"Expand (FOIL) the expression:

(x+3)(x-3)",x^2 + 6x - 9,x^2 - 9x,x^2 - 9,x^2 + 6x + 9,60,3,,
814,"Expand (FOIL) the expression:

(x+1)(x-3)",x^2 + 2x - 3,x^2 - 3x + 2,x^2 - 4x + 3,x^2 - 2x - 3,60,4,,
815,"Expand (FOIL) the expression:

(x+1)(x+6)",x^2 + 6x + 6,x^2 + 7x,x^2 + 8x + 6,x^2 + 7x + 6,60,4,,
816,"Expand (FOIL) the expression:

(x+3)(x+9)",x^2 + 6x + 27,x^2 - 12x + 27,x^2 + 27x - 12,x^2 + 12x + 27,60,4,,
817,"Expand (FOIL) the expression:

(x+12)(x-5)",x^2 + 7x - 65,x^2 - 60x - 7,x^2 + 7x - 60,x^2 - 60x + 7,60,3,,
818,"Expand (FOIL) the expression:

(x-1)(x-4)",x^2 - 5x + 4,x^2 + 5x - 4,x^2 - 7x + 4,x^2 + 3x + 4,60,1,,
819,"Expand (FOIL) the expression:

(x-6)(x+3)",x^2 + 18x + 3,x^2 - 3x - 21,x^2 + 9x - 18,x^2 - 3x - 18,60,4,,
820,"Expand (FOIL) the expression:

(x+4)(x-1)",x^2 - 5x + 4,x^2 + 3x - 4,x^2 + 4x - 3,x^2 + 2x - 4,60,2,,
821,"Expand (FOIL) the expression:

(x-8)(x-11)",x^2 - 19x + 99,x^2 - 19x + 88,x^2 + 3x - 88,x^2 - 88x + 19,60,2,,
822,"Expand (FOIL) the expression:

(x-12)(x+9)",x^2 + 3x - 108,x^2 - 3x - 108,x^2 - 3x - 120,x^2 - x - 108,60,2,,
823,"Expand (FOIL) the expression:

(x-8)(x+12)",x^2 + 20x + 96,x^2 + 4x + 96,x^2 + 4x - 96,x^2 - 96x + 4,60,3,,
824,"Expand (FOIL) the expression:

(x-5)(x+2)",x^2 + 10,x^2 - 3x - 10,x^2 + 7x + 10,x^2 - 5x - 10,60,2,,
825,"Expand (FOIL) the expression:

(x-9)(x+11)",x^2 + x - 99,x^2 + 20x - 99,x^2 - 99x - 2,x^2 + 2x - 99,60,4,,
826,"Expand (FOIL) the expression:

(x+12)(x-10)",x^2 + 2x - 120,x^2 - 22x + 120,x^2 + 2x - 130,x^2 + 120x + 2,60,1,,
827,"Expand (FOIL) the expression:

(x-2)(x-12)",x^2 - 10x - 24,x^2 - 14x - 24,x^2 - 14x + 24,x^2 - 15x + 24,60,3,,
828,"Expand (FOIL) the expression:

(x+2)(x+6)",x^2 + 8x + 12,x^2 - 4x - 12,x^2 + 12,x^2 + 12x + 8,60,1,,
829,"Expand (FOIL) the expression:

(x+4)(x+8)",x^2 + 10x + 32,x^2 + 12x + 32,x^2 + 12x + 36,x^2 + 12x + 24,60,2,,
830,"Expand (FOIL) the expression:

(x+7)(x-8)",x^2 - x + 56,x^2 - x - 56,x^2 + 15x + 56,x^2 - 3x - 56,60,2,,
831,"Expand (FOIL) the expression:

(x-2)(x-2)",x^2 + 4,x^2 - 2x + 4,x^2 - 6x + 4,x^2 - 4x + 4,60,4,,
832,"Expand (FOIL) the expression:

(x+12)(x-10)",x^2 + 2x - 110,x^2 + 2x - 120,x^2 + 120x + 2,x^2 - 120x + 2,60,2,,
833,"Expand (FOIL) the expression:

(x-5)(x+11)",x^2 + 6x - 44,x^2 + 16x - 55,x^2 - 16x - 55,x^2 + 6x - 55,60,4,,
834,"Expand (FOIL) the expression:

(x+10)(x+5)",x^2 + 15x + 50,x^2 - 15x - 50,x^2 + 13x + 50,x^2 - 50x - 15,60,1,,
835,"Expand (FOIL) the expression:

(x-7)(x-8)",x^2 - 15x + 56,x^2 + 15x + 56,x^2 - 16x + 56,x^2 - 15x + 48,60,1,,
836,"Expand (FOIL) the expression:

(x-3)(x-3)",x^2 - 4x + 9,x^2 - 6x + 9,x^2 - 5x + 9,x^2 - 7x + 9,60,2,,
837,"Expand (FOIL) the expression:

(x+8)(x-2)",x^2 + 5x - 16,x^2 + 6x - 14,x^2 + 6x - 16,x^2 - 6x + 16,60,3,,
838,"Expand (FOIL) the expression:

(x+3)(x-1)",x^2 + 2x,x^2 + 2x - 3,x^2 + 2x - 2,x^2 - 3x - 2,60,2,,
839,"Expand (FOIL) the expression:

(x-4)(x-9)",x^2 + 36,x^2 + 36x - 13,x^2 - 13x + 27,x^2 - 13x + 36,60,4,,
840,"Expand (FOIL) the expression:

(x-3)(x+11)",x^2 + 8x - 33,x^2 - 33x - 8,x^2 + 14x - 33,x^2 - 8x - 33,60,1,,
841,"Expand (FOIL) the expression:

(x-11)(x+12)",x^2 - x + 132,x^2 + x - 132,x^2 - 23x + 132,x^2 + x - 143,60,2,,
842,"Expand (FOIL) the expression:

(x-8)(x+8)",x^2 + 64,x^2 - 64,x^2 - 56,x^2 - 64x,60,2,,
843,"Expand (FOIL) the expression:

(x+5)(x+4)",x^2 + 9x + 20,x^2 + 11x + 20,x^2 - 9x - 20,x^2 + 20,60,1,,
844,"Expand (FOIL) the expression:

(x-9)(x-10)",x^2 - 19x + 90,x^2 - 17x + 90,x^2 + 90x - 19,x^2 - x + 90,60,1,,
845,"Expand (FOIL) the expression:

(x-3)(x-2)",x^2 + x - 6,x^2 - 6x + 5,x^2 - 5x + 6,x^2 + 6,60,3,,
846,"Expand (FOIL) the expression:

(x+1)(x-8)",x^2 - 8x + 7,x^2 - 7x - 8,x^2 - 8x - 7,x^2 + 9x - 8,60,2,,
847,"Expand (FOIL) the expression:

(x-1)(x+11)",x^2 - 11x - 10,x^2 + 10x - 10,x^2 + 11x - 10,x^2 + 10x - 11,60,4,,
848,"Expand (FOIL) the expression:

(x-12)(x-12)",x^2 - 26x + 144,x^2 + 144x + 24,x^2 - 24x + 144,x^2 - 24x - 144,60,3,,
849,"Expand (FOIL) the expression:

(x+5)(x+4)",x^2 + 20x - 9,x^2 + 9x + 20,x^2 - x - 20,x^2 + x - 20,60,2,,
850,"Expand (FOIL) the expression:

(x+10)(x+9)",x^2 + 90x + 19,x^2 + 19x + 90,x^2 - 19x - 90,x^2 + 90x - 19,60,2,,
851,"Expand (FOIL) the expression:

(x-9)(x-5)",x^2 - 14x + 45,x^2 - 14x + 54,x^2 - 14x + 36,x^2 - 13x + 45,60,1,,
852,"Expand (FOIL) the expression:

(x+3)(x-11)",x^2 - 8x - 36,x^2 - 8x - 33,x^2 - 8x - 30,x^2 + 8x - 33,60,2,,
853,"Expand (FOIL) the expression:

(x-2)(x+10)",x^2 + 20,x^2 + 8x - 20,x^2 + 6x - 20,x^2 + 8x - 30,60,2,,
854,"Expand (FOIL) the expression:

(x+5)(x-9)",x^2 - 4x + 45,x^2 - 4x - 36,x^2 - 4x - 45,x^2 - 45x + 4,60,3,,
855,"Expand (FOIL) the expression:

(x-3)(x-5)",x^2 + 15,x^2 + 2x - 15,x^2 - 8x + 18,x^2 - 8x + 15,60,4,,
856,"Expand (FOIL) the expression:

(x+9)(x-6)",x^2 - 54x - 3,x^2 + 15x + 54,x^2 + 3x - 54,x^2 - 15x - 54,60,3,,
857,"Expand (FOIL) the expression:

(x+3)(x+10)",x^2 + 13x + 30,x^2 - 30x - 13,x^2 + 12x + 30,x^2 + 13x + 40,60,1,,
858,"Expand (FOIL) the expression:

(x+9)(x-10)",x^2 - 19x - 90,x^2 - x - 90,x^2 - x - 99,x^2 + x - 90,60,2,,
859,"Expand (FOIL) the expression:

(x+9)(x-9)",x^2 - 72,x^2 + 2x - 81,x^2 - 81,x^2 - 18x + 81,60,3,,
860,"Expand (FOIL) the expression:

(x-12)(x+5)",x^2 - 7x - 48,x^2 + 60x + 7,x^2 - 7x - 60,x^2 - 60,60,3,,
861,"Expand (FOIL) the expression:

(x+2)(x-10)",x^2 + 8x - 20,x^2 + 20,x^2 - 8x - 18,x^2 - 8x - 20,60,4,,
862,"Expand (FOIL) the expression:

(x+12)(x+9)",x^2 + 21x + 117,x^2 - 108x - 21,x^2 + 21x + 108,x^2 + 108,60,3,,
863,"Expand (FOIL) the expression:

(x-4)(x-11)",x^2 + 7x - 44,x^2 - 15x + 44,x^2 + 44,x^2 - 15x + 33,60,2,,
864,"Expand (FOIL) the expression:

(x-8)(x-7)",x^2 + 15x + 56,x^2 - 15x - 56,x^2 - 15x + 64,x^2 - 15x + 56,60,4,,
865,"Expand (FOIL) the expression:

(x+2)(x-12)",x^2 - 24x - 10,x^2 - 10x - 12,x^2 - 10x - 24,x^2 + 10x + 24,60,3,,
866,"Expand (FOIL) the expression:

(x-6)(x-12)",x^2 - 18x + 72,x^2 + 72x + 18,x^2 - 72x - 18,x^2 - 20x + 72,60,1,,
867,"Expand (FOIL) the expression:

(x+12)(x+5)",x^2 + 17x - 60,x^2 - 17x + 60,x^2 + 17x + 60,x^2 - 7x + 60,60,3,,
868,"Expand (FOIL) the expression:

(x+12)(x-8)",x^2 + 20x + 96,x^2 + 2x - 96,x^2 + 96,x^2 + 4x - 96,60,4,,
869,"Expand (FOIL) the expression:

(x+1)(x-10)",x^2 - 9x - 10,x^2 - 9x + 10,x^2 - 11x - 10,x^2 + 10,60,1,,
