"","S"
"1198",0.24690642952919
"1199",0.21390987932682
"1200",0.180667385458946
"1201",0.147217139601707
"1202",0.113597624003887
"1203",0.0798474922776222
"1204",0.0460055433213711
"1205",0.0121107008308172
"1206",-0.0217980686575174
"1207",-0.0556817725300789
"1208",-0.0895014554262161
"1209",-0.123218223452568
"1210",-0.156793311238289
"1211",-0.190188109874725
"1212",-0.223364233970642
"1213",-0.256283521652222
"1214",-0.288908123970032
"1215",-0.321200519800186
"1216",-0.353123605251312
"1217",-0.384640663862228
"1218",-0.415715456008911
"1219",-0.446312218904495
"1220",-0.476395815610886
"1221",-0.505931615829468
"1222",-0.534885704517365
"1223",-0.563224732875824
"1224",-0.590916216373444
"1225",-0.617928147315979
"1226",-0.644229650497437
"1227",-0.669790387153625
"1228",-0.694580912590027
"1229",-0.718572854995728
"1230",-0.741738498210907
"1231",-0.76405131816864
"1232",-0.785485625267029
"1233",-0.806016683578491
"1234",-0.825621008872986
"1235",-0.844276010990143
"1236",-0.861960232257843
"1237",-0.878653347492218
"1238",-0.894336104393005
"1239",-0.908990621566772
"1240",-0.922599852085114
"1241",-0.935148298740387
"1242",-0.946621477603912
"1243",-0.957006216049194
"1244",-0.966290533542633
"1245",-0.974463820457458
"1246",-0.981516599655151
"1247",-0.987440824508667
"1248",-0.992229640483856
"1249",-0.9958775639534
"1250",-0.998380422592163
"1251",-0.999735236167908
"1252",-0.999940574169159
"1253",-0.998996198177338
"1254",-0.99690306186676
"1255",-0.993663668632507
"1256",-0.9892817735672
"1257",-0.983762323856354
"1258",-0.977111756801605
"1259",-0.969337642192841
"1260",-0.960448980331421
"1261",-0.950455904006958
"1262",-0.939370036125183
"1263",-0.927204012870789
"1264",-0.913971900939941
"1265",-0.899688839912415
"1266",-0.884371280670166
"1267",-0.868036866188049
"1268",-0.850704312324524
"1269",-0.832393646240234
"1270",-0.813125848770142
"1271",-0.792923092842102
"1272",-0.771808564662933
"1273",-0.749806642532349
"1274",-0.726942539215088
"1275",-0.703242599964142
"1276",-0.678734064102173
"1277",-0.653445065021515
"1278",-0.627404689788818
"1279",-0.60064297914505
"1280",-0.573190569877625
"1281",-0.545079112052917
"1282",-0.516340911388397
"1283",-0.487008959054947
"1284",-0.457117080688477
"1285",-0.426699578762054
"1286",-0.395791441202164
"1287",-0.36442819237709
"1288",-0.332645952701569
"1289",-0.300481200218201
"1290",-0.267970949411392
"1291",-0.235152572393417
"1292",-0.20206381380558
"1293",-0.168742716312408
"1294",-0.135227605700493
"1295",-0.101556986570358
"1296",-0.0677696019411087
"1297",-0.0339042916893959
"1298",-0.00000000000000171450554067968
"1299",0.0339042916893959
"1300",0.0677696019411087
"1301",0.101556986570358
"1302",0.135227605700493
"1303",0.168742716312408
"1304",0.20206381380558
"1305",0.235152572393417
"1306",0.267970949411392
"1307",0.300481200218201
"1308",0.332645952701569
"1309",0.36442819237709
"1310",0.395791441202164
"1311",0.426699578762054
"1312",0.457117080688477
"1313",0.487008959054947
"1314",0.516340911388397
"1315",0.545079112052917
"1316",0.573190569877625
"1317",0.60064297914505
"1318",0.627404689788818
"1319",0.653445065021515
"1320",0.678734064102173
"1321",0.703242599964142
"1322",0.726942539215088
"1323",0.749806642532349
"1324",0.771808564662933
"1325",0.792923092842102
"1326",0.813125848770142
"1327",0.832393646240234
"1328",0.850704312324524
"1329",0.868036866188049
"1330",0.884371280670166
"1331",0.899688839912415
"1332",0.913971900939941
"1333",0.927204012870789
"1334",0.939370036125183
"1335",0.950455904006958
"1336",0.960448980331421
"1337",0.969337642192841
"1338",0.977111756801605
"1339",0.983762323856354
"1340",0.9892817735672
"1341",0.993663668632507
"1342",0.99690306186676
"1343",0.998996198177338
"1344",0.999940574169159
"1345",0.999735236167908
"1346",0.998380422592163
"1347",0.9958775639534
"1348",0.992229640483856
"1349",0.987440824508667
"1350",0.981516599655151
"1351",0.974463820457458
"1352",0.966290533542633
"1353",0.957006216049194
"1354",0.946621477603912
"1355",0.935148298740387
"1356",0.922599852085114
"1357",0.908990621566772
"1358",0.894336104393005
"1359",0.878653347492218
"1360",0.861960232257843
"1361",0.844276010990143
"1362",0.825621008872986
"1363",0.806016683578491
"1364",0.785485625267029
"1365",0.76405131816864
"1366",0.741738498210907
"1367",0.718572854995728
"1368",0.694580912590027
"1369",0.669790387153625
"1370",0.644229650497437
"1371",0.617928147315979
"1372",0.590916216373444
"1373",0.563224732875824
"1374",0.534885704517365
"1375",0.505931615829468
"1376",0.476395815610886
"1377",0.446312218904495
"1378",0.415715456008911
"1379",0.384640663862228
"1380",0.353123605251312
"1381",0.321200519800186
"1382",0.288908123970032
"1383",0.256283521652222
"1384",0.223364233970642
"1385",0.190188109874725
"1386",0.156793311238289
"1387",0.123218223452568
"1388",0.0895014554262161
"1389",0.0556817725300789
"1390",0.0217980686575174
"1391",-0.0121107008308172
"1392",-0.0460055433213711
"1393",-0.0798474922776222
"1394",-0.113597624003887
"1395",-0.147217139601707
"1396",-0.180667385458946
"1397",-0.21390987932682
"1398",-0.24690642952919
"1399",-0.279619067907333
"1400",-0.312010198831558
"1401",-0.34404256939888
"1402",-0.375679343938828
"1403",-0.406884163618088
"1404",-0.437621116638184
"1405",-0.467854887247086
"1406",-0.497550696134567
"1407",-0.526674449443817
"1408",-0.555192530155182
"1409",-0.583072304725647
"1410",-0.610281646251678
"1411",-0.636789202690125
"1412",-0.662564635276794
"1413",-0.687578201293945
"1414",-0.711801111698151
"1415",-0.73520565032959
"1416",-0.757764756679535
"1417",-0.779452621936798
"1418",-0.800244212150574
"1419",-0.820115685462952
"1420",-0.839044153690338
"1421",-0.85700786113739
"1422",-0.873986124992371
"1423",-0.889959514141083
"1424",-0.904909551143646
"1425",-0.918819069862366
"1426",-0.931672155857086
"1427",-0.943453967571259
"1428",-0.954150974750519
"1429",-0.963750839233398
"1430",-0.972242534160614
"1431",-0.979616343975067
"1432",-0.985863745212555
"1433",-0.990977585315704
"1434",-0.994951963424683
"1435",-0.997782349586487
"1436",-0.99946540594101
"1437",-0.999999284744263
"1438",-0.999383270740509
"1439",-0.997618198394775
"1440",-0.994705975055695
"1441",-0.990650057792664
"1442",-0.98545503616333
"1443",-0.979126930236816
"1444",-0.97167295217514
"1445",-0.963101744651794
"1446",-0.953423142433167
"1447",-0.942648231983185
"1448",-0.930789470672607
"1449",-0.917860388755798
"1450",-0.903876006603241
"1451",-0.88885223865509
"1452",-0.872806489467621
"1453",-0.855757176876068
"1454",-0.837723851203918
"1455",-0.818727314472198
"1456",-0.798789381980896
"1457",-0.777932941913605
"1458",-0.756182014942169
"1459",-0.733561635017395
"1460",-0.71009773015976
"1461",-0.685817360877991
"1462",-0.660748422145844
"1463",-0.634919762611389
"1464",-0.608361005783081
"1465",-0.581102728843689
"1466",-0.55317634344101
"1467",-0.524613857269287
"1468",-0.495448142290115
"1469",-0.465712755918503
"1470",-0.435441881418228
"1471",-0.40467032790184
"1472",-0.373433470726013
"1473",-0.341767221689224
"1474",-0.309707999229431
"1475",-0.277292668819427
"1476",-0.244558498263359
"1477",-0.211543127894402
"1478",-0.178284510970116
"1479",-0.144820898771286
"1480",-0.111190773546696
"1481",-0.0774327963590622
"1482",-0.0435857772827148
"1483",-0.00968864653259516
"1484",0.0242196265608072
"1485",0.0581000484526157
"1486",0.0919136703014374
"1487",0.125621601939201
"1488",0.159185096621513
"1489",0.19256554543972
"1490",0.225724577903748
"1491",0.258624076843262
"1492",0.291226178407669
"1493",0.323493450880051
"1494",0.355388730764389
"1495",0.38687539100647
"1496",0.417917191982269
"1497",0.448478490114212
"1498",0.478524088859558
"1499",0.50801944732666
"1500",0.536930680274963
"1501",0.565224587917328
"1502",0.592868506908417
"1503",0.619830787181854
"1504",0.646080315113068
"1505",0.671586990356445
"1506",0.696321427822113
"1507",0.720255255699158
"1508",0.743360877037048
"1509",0.76561176776886
"1510",0.786982357501984
"1511",0.807448029518127
"1512",0.826985239982605
"1513",0.845571577548981
"1514",0.863185703754425
"1515",0.879807233810425
"1516",0.895417213439941
"1517",0.909997522830963
"1518",0.923531532287598
"1519",0.936003684997559
"1520",0.947399497032166
"1521",0.957706034183502
"1522",0.966911315917969
"1523",0.975004851818085
"1524",0.98197728395462
"1525",0.987820625305176
"1526",0.992528080940247
"1527",0.996094346046448
"1528",0.998515248298645
"1529",0.999788045883179
"1530",0.999911248683929
"1531",0.998884737491608
"1532",0.996709644794464
"1533",0.993388533592224
"1534",0.988925158977509
"1535",0.983324706554413
"1536",0.976593613624573
"1537",0.968739569187164
"1538",0.959771692752838
"1539",0.949700176715851
"1540",0.938536703586578
"1541",0.926294028759003
"1542",0.91298633813858
"1543",0.898628830909729
"1544",0.883238017559052
"1545",0.866831660270691
"1546",0.849428594112396
"1547",0.831048846244812
"1548",0.811713516712189
"1549",0.791444838047028
"1550",0.770266175270081
"1551",0.748201787471771
"1552",0.725277125835419
"1553",0.701518476009369
"1554",0.676953256130219
"1555",0.651609599590302
"1556",0.625516712665558
"1557",0.59870457649231
"1558",0.57120406627655
"1559",0.543046772480011
"1560",0.514265060424805
"1561",0.484892010688782
"1562",0.45496141910553
"1563",0.424507707357407
"1564",0.393565863370895
"1565",0.362171500921249
"1566",0.33036071062088
"1567",0.298170059919357
"1568",0.265636563301086
"1569",0.232797607779503
"1570",0.199690997600555
"1571",0.166354760527611
"1572",0.132827252149582
"1573",0.0991470143198967
"1574",0.065352775156498
"1575",0.0314833894371986
"1576",-0.00242219702340662
"1577",-0.0363249965012074
"1578",-0.0701860338449478
"1579",-0.103966362774372
"1580",-0.137627154588699
"1581",-0.171129688620567
"1582",-0.204435452818871
"1583",-0.237506166100502
"1584",-0.270303785800934
"1585",-0.302790582180023
"1586",-0.334929227828979
"1587",-0.366682767868042
"1588",-0.398014664649963
"1589",-0.428888946771622
"1590",-0.459270060062408
"1591",-0.489123076200485
"1592",-0.518413722515106
"1593",-0.547108232975006
"1594",-0.575173676013947
"1595",-0.602577805519104
"1596",-0.629289031028748
"1597",-0.655276656150818
"1598",-0.680510878562927
"1599",-0.704962611198425
"1600",-0.728603720664978
"1601",-0.751407086849213
"1602",-0.773346483707428
"1603",-0.794396638870239
"1604",-0.814533352851868
"1605",-0.833733558654785
"1606",-0.85197502374649
"1607",-0.869236886501312
"1608",-0.88549929857254
"1609",-0.900743544101715
"1610",-0.914952039718628
"1611",-0.9281085729599
"1612",-0.940197885036469
"1613",-0.951206088066101
"1614",-0.96112060546875
"1615",-0.969929993152618
"1616",-0.977624118328094
"1617",-0.984194159507751
"1618",-0.989632546901703
"1619",-0.993933022022247
"1620",-0.997090637683868
"1621",-0.999101758003235
"1622",-0.9999640583992
"1623",-0.999676585197449
"1624",-0.998239696025848
"1625",-0.995654940605164
"1626",-0.991925358772278
"1627",-0.987055242061615
"1628",-0.981050193309784
"1629",-0.973917067050934
"1630",-0.965664148330688
"1631",-0.956300795078278
"1632",-0.945837914943695
"1633",-0.934287488460541
"1634",-0.9216628074646
"1635",-0.907978296279907
"1636",-0.893249809741974
"1637",-0.877494275569916
"1638",-0.860729694366455
"1639",-0.842975437641144
"1640",-0.82425194978714
"1641",-0.804580628871918
"1642",-0.783984243869781
"1643",-0.762486398220062
"1644",-0.740111827850342
"1645",-0.716886222362518
"1646",-0.692836344242096
"1647",-0.667989790439606
"1648",-0.64237517118454
"1649",-0.616021931171417
"1650",-0.588960409164429
"1651",-0.561221659183502
"1652",-0.532837569713593
"1653",-0.503840804100037
"1654",-0.474264740943909
"1655",-0.444143325090408
"1656",-0.413511246442795
"1657",-0.382403701543808
"1658",-0.350856423377991
"1659",-0.318905740976334
"1660",-0.286588370800018
"1661",-0.253941476345062
"1662",-0.221002578735352
"1663",-0.187809571623802
"1664",-0.154400616884232
"1665",-0.120814122259617
"1666",-0.0870887115597725
"1667",-0.0532631725072861
"1668",-0.0193763822317123
"1669",0.0145326852798462
"1670",0.0484250411391258
"1671",0.0822617188096046
"1672",0.116003811359406
"1673",0.14961251616478
"1674",0.183049187064171
"1675",0.21627539396286
"1676",0.249252915382385
"1677",0.281943827867508
"1678",0.314310550689697
"1679",0.346315890550613
"1680",0.377923011779785
"1681",0.409095585346222
"1682",0.439797788858414
"1683",0.469994276762009
"1684",0.499650359153748
"1685",0.528731882572174
"1686",0.557205498218536
"1687",0.585038423538208
"1688",0.612198650836945
"1689",0.638654947280884
"1690",0.66437691450119
"1691",0.68933492898941
"1692",0.713500320911407
"1693",0.736845374107361
"1694",0.759343087673187
"1695",0.780967772006989
"1696",0.801694393157959
"1697",0.821499228477478
"1698",0.840359508991241
"1699",0.858253479003906
"1700",0.87516063451767
"1701",0.89106148481369
"1702",0.905937790870667
"1703",0.919772386550903
"1704",0.93254941701889
"1705",0.944254159927368
"1706",0.954873204231262
"1707",0.964394271373749
"1708",0.972806453704834
"1709",0.980100035667419
"1710",0.986266732215881
"1711",0.991299331188202
"1712",0.995192170143127
"1713",0.99794065952301
"1714",0.999541699886322
"1715",0.99999338388443
"1716",0.999295294284821
"1717",0.997448205947876
"1718",0.994454145431519
"1719",0.990316689014435
"1720",0.985040545463562
"1721",0.978631734848022
"1722",0.971097648143768
"1723",0.962447047233582
"1724",0.952689707279205
"1725",0.941836953163147
"1726",0.929901242256165
"1727",0.916896343231201
"1728",0.902837157249451
"1729",0.887739837169647
"1730",0.87162172794342
"1731",0.854501485824585
"1732",0.836398661136627
"1733",0.817334115505219
"1734",0.797329783439636
"1735",0.776408672332764
"1736",0.754594802856445
"1737",0.731913268566132
"1738",0.708390176296234
"1739",0.684052526950836
"1740",0.658928394317627
"1741",0.633046567440033
"1742",0.606436848640442
"1743",0.579129815101624
"1744",0.551156878471375
"1745",0.522550165653229
"1746",0.493342697620392
"1747",0.463567912578583
"1748",0.43326011300087
"1749",0.402454137802124
"1750",0.371185421943665
"1751",0.339489877223969
"1752",0.307404011487961
"1753",0.274964660406113
"1754",0.242209136486053
"1755",0.209175124764442
"1756",0.175900593400002
"1757",0.142423823475838
"1758",0.108783267438412
"1759",0.0750176385045052
"1760",0.041165754199028
"1761",0.00726653449237347
"1762",-0.0266410410404205
"1763",-0.0605179853737354
"1764",-0.0943253412842751
"1765",-0.128024235367775
"1766",-0.161575928330421
"1767",-0.194941848516464
"1768",-0.228083595633507
"1769",-0.26096311211586
"1770",-0.29354253411293
"1771",-0.32578444480896
"1772",-0.357651770114899
"1773",-0.389107823371887
"1774",-0.420116513967514
"1775",-0.450642108917236
"1776",-0.480649530887604
"1777",-0.510104298591614
"1778",-0.538972556591034
"1779",-0.56722104549408
"1780",-0.594817399978638
"1781",-0.621729731559753
"1782",-0.647927224636078
"1783",-0.673379719257355
"1784",-0.698057889938354
"1785",-0.721933424472809
"1786",-0.744978904724121
"1787",-0.767167747020721
"1788",-0.788474500179291
"1789",-0.808874607086182
"1790",-0.828344643115997
"1791",-0.846862256526947
"1792",-0.864406108856201
"1793",-0.880955994129181
"1794",-0.896493017673492
"1795",-0.910999119281769
"1796",-0.924457788467407
"1797",-0.936853528022766
"1798",-0.948171973228455
"1799",-0.958400189876556
"1800",-0.967526435852051
"1801",-0.975540161132812
"1802",-0.982432186603546
"1803",-0.988194584846497
"1804",-0.992820739746094
"1805",-0.996305286884308
"1806",-0.998644292354584
"1807",-0.999835014343262
"1808",-0.999876081943512
"1809",-0.99876743555069
"1810",-0.99651038646698
"1811",-0.993107557296753
"1812",-0.988562762737274
